ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands
15695,simple,Gt928211,,"12' x 14' Hardtop Aluminum Gazebo with Galvanized Steel Roof & Sliding Doors",1,0,visible,,"<div>
\nEngine Type: Generac 816cc EFI engine
\n
\nRuntime: Up to 9 hours at 50% load
\n
\nStart Type: Electric start (battery included)
\n
\nSafety Features: Low-oil shutdown, COsense® Technology
\n
\nOutlets: Circuit breaker protected
\n
\nTransport Features: Never-flat wheel kit, optional lifting eye accessory
\n
\nTransfer Switch Compatibility: Homelink™ manual transfer switch for whole-home backup
\n
\nBenefits:
\nPortable and Easy to Move: With the never-flat wheel kit and optional lifting eye accessory, this generator is easy to move around your home or jobsite.
\n
\nReliable Power: The TruePower™ Technology and EFI engine ensure that your equipment and sensitive electronics are powered safely and efficiently.
\n
\nSafety First: COsense® Technology and low-oil shutdown protect both you and the engine from potential hazards and damage.
\n
\nLong-Lasting Performance: With up to 9 hours of runtime at 50% load, this generator offers ample power for extended periods without frequent refueling.
\n
\nWhether you need emergency backup power for your home, power for outdoor DIY projects, or reliable equipment for your jobsite, the Generac 7706 Gas Powered Portable Generator provides high-performance and safety features to meet your needs.",,,taxable,,1,100,,0,0,,,,,1,,,3329.00,"Power Generators",,,"https://alidouro.com/wp-content/uploads/2025/03/rrrr.png, https://alidouro.com/wp-content/uploads/2025/03/rrrrr-1.png, https://alidouro.com/wp-content/uploads/2025/03/rrrrrrrrrrr.png, https://alidouro.com/wp-content/uploads/2025/03/rrrrrrrrrrrrrr.png, https://alidouro.com/wp-content/uploads/2025/03/rrrrrrrrrrrrrrrrrrr.png",,,,,,,,,0,
16014,simple,Dx199281,,"DuroMax XP13000HXT 13,000 Watt Electric Start Tri-Fuel Portable Generator w/ CO Alert",1,0,visible,,"The DuroMax XP13000HXT offers powerful and versatile performance with Tri-Fuel Technology, allowing you to operate the generator on gasoline, propane, or natural gas. This flexibility ensures you have fuel options for various situations, whether you're relying on readily available gasoline, cost-effective propane, or the limitless supply of natural gas directly from your home. Equipped with a 460cc engine and capable of delivering 13,000 surge watts and 10,500 constant watts, this generator provides ample power to handle high-demand loads or multiple appliances simultaneously.
\n
\nThe electric start makes operation simple and easy, like starting your car, with a backup recoil start in case the battery is drained. It also features solid-fill tires that will never run flat and high leverage handles for easy transport over rough terrains. The noise-reducing muffler comes with a built-in spark arrestor, ensuring safe use in camping areas or job sites where such features are required.
\n
\nKey Features:
\nTri-Fuel Technology: Runs on gasoline, propane, or natural gas, providing flexibility depending on fuel availability and your needs.
\n
\n13,000 Watts of Power: Capable of handling large appliances, lights, AC systems, and other household essentials during power outages.
\n
\n50 Amp Plug for Home Backup: Connects directly to your home via a transfer switch to provide whole-home power backup.
\n
\nCO Alert: A safety feature that warns you of dangerous carbon monoxide buildup, ensuring safe operation in enclosed spaces.
\n
\nPush Button Start & Remote Start: Easy starting with a simple push of a button or remotely from a distance.
\n
\nPower Panel with Multiple Outlets: Includes 4 120V 20A GFCI outlets, 1 120V 30A twist lock, 1 120/240V 30A twist lock, and 1 120/240V 50A heavy-duty outlet, offering versatility for different devices.
\n
\nFront-Facing Fuel Interface: Quick connects and an easy-to-use fuel interface for simple switching between fuel types.
\n
\n100% Copper Windings: Premium quality materials ensure durability and optimal performance.
\n
\nAll-Metal Construction: Built to last with a rugged, durable design for long-term use.",,,taxable,,1,100,,0,0,,,,,1,,,3289.80,"Power Generators",,,"https://alidouro.com/wp-content/uploads/2025/03/x.png, https://alidouro.com/wp-content/uploads/2025/03/xx.png, https://alidouro.com/wp-content/uploads/2025/03/xxx.png, https://alidouro.com/wp-content/uploads/2025/03/xxxx.png, https://alidouro.com/wp-content/uploads/2025/03/xxxxx.png, https://alidouro.com/wp-content/uploads/2025/03/xxxxxx.png",,,,,,,,,0,
16028,simple,Ai20192,,"Aicook Nugget Ice Maker For Countertop, Sonic Ice Maker Machine",1,0,visible,,"The Aicook Nugget Ice Maker brings the popular sonic ice (also known as nugget ice, pellet ice, or pebbled ice) to your countertop, allowing you to enjoy the soft, chewable, and flavor-saving ice that’s perfect for drinks, cocktails, or just a refreshing treat. Unlike traditional hard ice cubes, nugget ice is light, airy, and easy to chew. This ice maker is designed to create the “good ice” you love in just 15 minutes, producing up to 26 lbs of nugget ice daily. It features a 5.3 lb ice storage bin and a 2.7L water tank, making it convenient and efficient for regular use.
\n
\nNo need to run to the store for ice bags anymore—Aicook Nugget Ice Maker saves you both time and money. Enjoy a constant supply of soft, chewable ice directly from your kitchen counter, and say goodbye to the hassle of ice trays or ice bags.
\n
\nKey Features:
\nFast Nugget Ice Production: Produces soft, chewable nugget ice in just 15 minutes, with the ability to produce up to 26 lbs of ice per day.
\n
\nStorage & Water Tank: Holds up to 5.3 lbs of nugget ice in the storage bin and features a 2.7L water tank for efficient ice-making.
\n
\nSelf-Cleaning Function: Simply press the CLEAN button to start a 5-minute cleaning cycle that flushes clean water through the system. Clean the ice bin manually with diluted detergent and drain water using the back-mounted drain tube.
\n
\nInfrared Sensor Technology: Automatically stops making ice when the bin is full and resumes when ice is scooped out, saving labor and monitoring time.
\n
\nWater Reuse System: The melted nugget ice is recycled, saving water and making the ice-making process more eco-friendly.
\n
\nQuiet Operation: Equipped with a powerful, yet quiet compressor and a DC fan, the machine runs with a low noise level of under 40dB.
\n
\nEfficient Cooling: The powerful system delivers faster cooling and ice production, ensuring you have fresh nugget ice when you need it.
\n
\nAdditional Features:
\nCompact and User-Friendly: This ice maker is designed for easy use with a sleek countertop size that fits into your kitchen or bar area without taking up much space.
\n
\nEnjoy Chewable Ice: The sonic ice has a unique texture, absorbing your favorite drinks and giving you a satisfying crunch with each chew, ideal for soft drinks, tea, cocktails, and more.
\n
\nEco-Friendly: By recycling water from the melted ice, this ice maker helps conserve water, making it both efficient and environmentally friendly.
\n
\nSpecifications:
\nIce Type: Nugget (Sonic) Ice
\n
\nProduction Rate: 26 lbs of ice per day
\n
\nStorage Capacity: 5.3 lbs
\n
\nWater Tank Capacity: 2.7L
\n
\nCleaning Function: Self-cleaning cycle (5 minutes)
\n
\nNoise Level: Under 40dB
\n
\nMaterial: Durable and easy-to-clean surface
\n
\nDimensions: Compact design for countertop use
\n
\nColor: Sleek and modern aesthetic
\n
\nPower Source: Electric",,,taxable,,1,100,,0,0,,,,,1,,,3299.78,"Home Deals",,,"https://alidouro.com/wp-content/uploads/2025/03/1-2_1.png, https://alidouro.com/wp-content/uploads/2025/03/2-1.png, https://alidouro.com/wp-content/uploads/2025/03/7.png",,,,,,,,,0,
16039,simple,Pe100182,,"GE Profile 27.9 cu ft Smart Fingerprint Resistant French Door Refrigerator, Stainless Steel",1,0,visible,,"The GE Profile 27.9 cu ft Smart Fingerprint Resistant French Door Refrigerator is designed to bring modern convenience and style to your kitchen. With a spacious 27.6 cu. ft. capacity, this fridge offers innovative features such as a Door-in-Door with a rotating bin, an adjustable temperature drawer, and built-in Wi-Fi for added flexibility and smart home connectivity.
\n
\nIt’s perfect for homeowners looking to combine sleek aesthetics, functionality, and advanced features in their kitchen appliance. Whether you need extra storage for beverages or easy access to your favorite snacks, this refrigerator provides plenty of customizable space to meet your needs.
\n
\nKey Features:
\nDoor-in-Door with Rotating Bin: The unique Door-in-Door design allows easy access to your favorites, and the rotating bin provides extra flexibility for storing taller items like wine bottles. Access items quickly without opening the entire door.
\n
\nAdjustable Temperature Drawer with Bin Caddy: Organize your fridge better with a removable bin caddy that helps store cans, drinks, or small items more efficiently. You can also adjust the temperature for items requiring different storage conditions.
\n
\nLED Light Tower: Enjoy crisp, white lighting that illuminates the back wall of your fridge, making it easy to find even the smallest items.
\n
\nBuilt-in Wi-Fi: With Wi-Fi capabilities, you can monitor and control your fridge remotely through your smart device. If you leave the door open, you’ll receive an alert to ensure your food stays at the right temperature.
\n
\nFingerprint Resistant: The fingerprint-resistant finish ensures your fridge always looks clean and shiny, without the constant hassle of wiping away smudges and fingerprints.
\n
\nEnergy Star Certified: Designed with energy efficiency in mind, this refrigerator helps reduce energy consumption while offering top-tier performance.
\n
\nTwinChill Evaporators: Maintain ideal humidity levels for both fresh food and frozen items with separate evaporators that ensure the optimal temperature and humidity for each compartment.",,,taxable,,1,100,,0,0,,,,,1,,,3909.78,"Home Deals",,,"https://alidouro.com/wp-content/uploads/2025/03/Untitled-design-5.png, https://alidouro.com/wp-content/uploads/2025/03/fridge1.png, https://alidouro.com/wp-content/uploads/2025/03/fridge12.png, https://alidouro.com/wp-content/uploads/2025/03/fridge123.png",,,,,,,,,0,
16045,simple,Cf93922,,"Mesa Safe Company Gun Safe 22.9 cu ft, Electronic Lock",1,0,visible,,"The Mesa Safe Company Gun Safe with a 22.9 cu ft capacity is a robust and reliable solution for securing firearms, valuables, and important documents. Built with top-tier materials and advanced technology, this safe offers enhanced protection against theft, fire, and unauthorized access.
\n
\nKey Features:
\nLarge Capacity (22.9 cu ft): This spacious safe provides ample room for storing firearms, ammunition, and other valuables, offering six shelves for optimal organization.
\n
\nElectronic Lock with Fingerprint Memory: The safe is equipped with an electronic lock and has two fingerprint memory slots for convenient and secure access. It ensures a quick entry with a high level of security.
\n
\nFire Rating: Provides 1-hour fire protection, ensuring that your items are safe in the event of a fire. This is crucial for preserving your firearms and documents.
\n
\nHeavy Duty Construction: Built with durable steel material and finished in matte textured black, this safe is not only robust but also features 14 bolts to ensure a strong locking mechanism.
\n
\nLarge Door Opening: The safe’s door opening height of 51 1/4 inches and width of 24 1/8 inches provides easy access to your items. The door plate thickness is 111/8 mm, adding to the security.
\n
\nWater Endurance: While specific water endurance is not mentioned, the safe’s fire protection and high-quality construction make it a reliable choice for safeguarding valuables.
\n
\nSpace Efficiency: The inside dimensions offer a spacious interior (67"" height, 32 1/4"" width, 16 7/8"" depth) to store various items securely.",,,taxable,,1,100,,0,0,,,,,1,,,3429.92,"Home Deals",,,"https://alidouro.com/wp-content/uploads/2025/03/Untitled-design-12.png, https://alidouro.com/wp-content/uploads/2025/03/safe1.png, https://alidouro.com/wp-content/uploads/2025/03/safe12.png",,,,,,,,,0,
16050,simple,Kr921100,,"Polywood Lakeside 7-Piece Farmhouse Dining Set – Slate Grey",1,0,visible,,"The Polywood Lakeside 7-Piece Farmhouse Dining Set is a stylish and durable outdoor furniture set designed for comfort and longevity. Featuring a weather-resistant design and made from sustainable materials, this dining set is perfect for patios, decks, and backyard spaces.
\n
\nWhat’s Included?
\n(4) Lakeside Dining Side Chairs
\n
\n(2) Lakeside Dining Arm Chairs
\n
\n(1) Lakeside 37″ x 72″ Farmhouse Dining Table
\n
\nKey Features:
\n✅ Sustainable &amp; Eco-Friendly Material
\n
\nMade from genuine POLYWOOD lumber, a proprietary blend of recycled plastics, including landfill- and ocean-bound materials.
\n
\n✅ Weather-Resistant &amp; Durable
\n
\nBuilt to withstand various climates, including hot sun, snowy winters, and strong coastal winds.
\n
\nResistant to moisture, stains, and fading, making it ideal for year-round outdoor use.
\n
\n✅ Low-Maintenance &amp; Easy to Clean
\n
\nThe HDPE (High-Density Polyethylene) frames won’t crack, peel, chip, or splinter.
\n
\nNo need for painting, staining, or waterproofing.
\n
\nCleans easily with soapy water and a soft-bristle brush.
\n
\n✅ High-Quality Construction
\n
\nMarine-grade hardware ensures long-term durability.
\n
\nMade in the USA with precision craftsmanship.
\n
\n✅ Warranty &amp; Reliability
\n
\n20-year limited residential warranty.
\n
\n3-year limited commercial warranty.",,,taxable,,1,100,,0,0,,,,,1,,,3523.80,"Home Deals",,,"https://alidouro.com/wp-content/uploads/2025/03/Untitled-design-13.png, https://alidouro.com/wp-content/uploads/2025/03/chair1.png, https://alidouro.com/wp-content/uploads/2025/03/chair3.png",,,,,,,,,0,
16055,simple,ZL19199,,"ZLINE 36 in. Professional Dual Fuel Range – Fingerprint Resistant Stainless Steel",1,0,visible,,"The ZLINE 36-inch Professional Dual Fuel Range is designed for precision cooking, durability, and ease of use. With a powerful gas cooktop and an electric convection oven, this range delivers professional-grade performance while maintaining a sleek and smudge-proof stainless steel finish.
\n
\nKey Features:
\n✅ DuraSnow™ Stainless Steel
\n
\nSmudge-proof & fingerprint-resistant for a consistently clean look.
\n
\n✅ Dual Fuel Cooking Technology
\n
\nGas cooktop for powerful, responsive heat control.
\n
\nElectric convection oven for even baking and precise temperature regulation.
\n
\n✅ Italian-Made Sealed Burners
\n
\n6 hand-cast burners with a 1,000 to 18,000 BTU range.
\n
\nEven heat distribution for optimal cooking results.
\n
\n✅ Spacious 4.6 cu. ft Oven Capacity
\n
\nAccommodates pans up to 27 inches wide for versatile cooking.
\n
\n✅ Minimal Cleaning & Easy Maintenance
\n
\nHand-finished porcelain cooktop for quick wipe-down cleaning.
\n
\nSingle-piece cast iron grill for a durable, seamless cooking surface.
\n
\n✅ Premium Oven Features
\n
\nTriple-layered glass & aluminum mesh seal for superior heat retention.
\n
\nDual lighting for easy oven visibility.
\n
\nSmooth glide ball-bearing oven racks for effortless use.
\n
\nStayPut oven door hinges provide stability and safety.
\n
\n✅ Adjustable & Convertible for Versatility
\n
\nAdjustable range height from 36” to 38.5”.
\n
\nIncludes LP conversion kit to switch from natural gas to liquid propane (LP conversion must be done by a professional).
\n
\n✅ Industry-First Lifetime Burner Warranty
\n
\nLimited lifetime warranty on ZLINE Italian burners.
\n
\n1-year parts & service warranty on the entire unit.
\n
\n",,,taxable,,1,100,,0,0,,,,,1,,,4329.80,"Home Deals",,,"https://alidouro.com/wp-content/uploads/2025/03/fran.png, https://alidouro.com/wp-content/uploads/2025/03/fran1.png, https://alidouro.com/wp-content/uploads/2025/03/fran4.png, https://alidouro.com/wp-content/uploads/2025/03/fran5.png, https://alidouro.com/wp-content/uploads/2025/03/fran6.png",,,,,,,,,0,
16100,simple,Lt91922,,"Lifetime Big Stuff Swing Set",1,0,visible,,"<div>
\n<div>The Lifetime Big Stuff Swing Set is the perfect outdoor play structure for children to explore, climb, swing, and slide in the comfort of their backyard. Designed for adventure and creativity, this swing set provides endless fun while ensuring safety, durability, and low maintenance for parents.</div>
\n<div>Key Features:</div>
\n<div>✅ Spacious Clubhouse with Hardtop Roof</div>
\n<div>Offers a shaded area for imaginative play and social interaction.</div>
\n<div>✅ Exciting Play Options</div>
\n<div>9-ft. wavy slide for a thrilling ride.</div>
\n<div>1 trapeze bar and 2 swings for versatile fun.</div>
\n<div>Ship’s wheel &amp; binoculars for creative adventures.</div>
\n<div>Steering wheel to enhance pretend play.</div>
\n<div>✅ Premium Safety &amp; Durability</div>
\n<div>Soft rubber grips on swing chains prevent pinching or snagging.</div>
\n<div>Passes playground performance and safety standards.</div>
\n<div>All-weather resistant – Won’t crack, warp, rot, or splinter.</div>
\n<div>Rounded edges &amp; plastic caps for added child safety.</div>
\n<div>✅ Superior Construction &amp; Longevity</div>
\n<div>Galvanized steel frame for increased corrosion resistance.</div>
\n<div>UV-resistant materials retain strength and color over time.</div>
\n<div>Free-standing design – No need for cement or additional anchoring.</div>
\n<div>No lead-based materials for a safe and eco-friendly structure.</div>
\n<div>Why Choose the Lifetime Big Stuff Swing Set?</div>
\n<div>✔ Encourages physical activity and imaginative play.</div>
\n<div>✔ Safe and sturdy construction for long-lasting use.</div>
\n<div>✔ Low-maintenance – No staining or painting required.</div>
\n<div>✔ Freestanding design allows easy placement anywhere in the yard.</div>
\n<div>✔ Weather-resistant materials ensure durability through all seasons.</div>
\n</div>",,,taxable,,1,100,,0,0,,,,,1,,,3998.70,"Outdoor Spaces",,,"https://alidouro.com/wp-content/uploads/2025/03/1-1.png, https://alidouro.com/wp-content/uploads/2025/03/2-2.png, https://alidouro.com/wp-content/uploads/2025/03/3-1.png, https://alidouro.com/wp-content/uploads/2025/03/4-1.png",,,,,,,,,0,
16107,simple,Lf11829,,"Lifetime 15′ x 8′ Shed (Side Entry)",1,0,visible,,"<div>
\n<div>The Lifetime 15′ x 8′ Shed (Side Entry) is a spacious, durable, and weather-resistant outdoor storage solution. With its reinforced steel construction, UV protection, and functional design, this shed is perfect for organizing tools, garden equipment, and outdoor essentials.</div>
\n<div>Key Features:</div>
\n<div>✅ Durable &amp; Weather-Resistant Build</div>
\n<div>Steel-reinforced construction for strength and stability.</div>
\n<div>UV-protected material to prevent fading, cracking, or warping.</div>
\n<div>Includes a snow load kit for added durability in harsh weather.</div>
\n<div>✅ Spacious &amp; Functional Design</div>
\n<div>15′ x 8′ structure offers ample storage space.</div>
\n<div>Vertical siding for an attractive and sleek appearance.</div>
\n<div>Side entry for easy access and better organization.</div>
\n<div>✅ Enhanced Ventilation &amp; Natural Light</div>
\n<div>(2) Screened vents for airflow and moisture control.</div>
\n<div>(2) Windows &amp; (2) large skylights for natural lighting.</div>
\n<div>Full-length ridge skylight for even light distribution.</div>
\n<div>✅ Smart Storage Solutions</div>
\n<div>(2) 90″ x 9″ shelves for organized tool storage.</div>
\n<div>Wall hooks &amp; tool storage pouch for easy access to essentials.</div>
\n<div>✅ Easy Installation &amp; Complete Kit</div>
\n</div>",,,taxable,,1,100,,0,0,,,,,1,,,3883.90,"Outdoor Spaces",,,"https://alidouro.com/wp-content/uploads/2025/03/z.png, https://alidouro.com/wp-content/uploads/2025/03/zz-2.png, https://alidouro.com/wp-content/uploads/2025/03/zzz.png, https://alidouro.com/wp-content/uploads/2025/03/zzzz.png",,,,,,,,,0,
16113,simple,Dt12901,,"KidKraft Skyway Resort Wooden Swing Set",1,0,visible,,"<div>
\n<div>The KidKraft Skyway Resort Wooden Swing Set is the ultimate backyard adventure playground designed to encourage both active and imaginative play. Featuring multiple slides, swings, a playhouse, and a crow’s nest with a telescope, this multi-level playset provides endless fun for kids of all ages.</div>
\n<div>Key Features:</div>
\n<div>✅ Exciting Slides &amp; Swings</div>
\n<div>Two slides for racing fun:</div>
\n<div>High-rail wave slide for a smooth ride.</div>
\n<div>Twisty tube slide for extra thrills.</div>
\n<div>Two belt swings allow kids to soar through the sky together.</div>
\n<div>✅ Interactive Playhouse &amp; Climbing Features</div>
\n<div>Elevated playhouse with an easy-access ladder.</div>
\n<div>Extra-tall ladder helps build confidence and agility.</div>
\n<div>Crow’s nest with a telescope for imaginative play and exploration.</div>
\n<div>Tunnel entrance adds a unique and adventurous way to access the playhouse.</div>
\n<div>✅ Multipurpose &amp; Spacious Design</div>
\n<div>Shaded area underneath the playhouse offers a cool retreat for relaxing or playing.</div>
\n<div>Can be used as a sandbox for added fun and creativity.</div>
\n<div>✅ Durable &amp; Safe Construction</div>
\n<div>Made of high-quality wood for stability and long-lasting adventures.</div>
\n<div>Designed for multiple children to play together safely.</div>
\n<div>Why Choose the KidKraft Skyway Resort Swing Set?</div>
\n<div>✔ Encourages active outdoor play with slides, swings, and climbing elements.</div>
\n<div>✔ Promotes imaginative play with a telescope and crow’s nest.</div>
\n<div>✔ Durable wooden construction ensures long-lasting fun.</div>
\n<div>✔ Spacious design accommodates multiple kids at once.</div>
\n<div>✔ Safe and sturdy build for worry-free playtime.</div>
\n<div>Transform your backyard into a resort-style playground with the KidKraft Skyway Resort Swing Set! 🌟🏕️</div>
\n</div>",,,taxable,,1,100,,0,0,,,,,1,,,4749.20,"Outdoor Spaces",,,"https://alidouro.com/wp-content/uploads/2025/03/Untitled-design-11.png, https://alidouro.com/wp-content/uploads/2025/03/xx-1.png, https://alidouro.com/wp-content/uploads/2025/03/xxxx-1.png",,,,,,,,,0,
16118,simple,KD23022,,"KidKraft Mockingbird View Wooden Swing Set / Playset with Tower, Hoop, Tunnel, and Tire Swing",1,0,visible,,"<div>
\n<div>The KidKraft Mockingbird View Wooden Swing Set is the ultimate backyard play destination, designed to provide hours of fun and excitement for kids. With a variety of interactive play features such as slides, swings, climbing walls, and a unique play station, this playset is large enough to accommodate multiple children, making it perfect for neighborhood playdates. Crafted from premium, weather-resistant wood, it’s built to last while ensuring safety and endless adventure for kids.</div>
\n<div>Key Features:</div>
\n<div>✅ Multiple Play Options for Active Kids</div>
\n<div>12-foot twist-n-ride tube slide for thrilling rides.</div>
\n<div>High rail wave slide for a safe and exciting ride.</div>
\n<div>Two belt swings for soaring high with friends.</div>
\n<div>Durable, weather-resistant tire swing for classic fun and teamwork.</div>
\n<div>Acro bar with grips for balance and exercise.</div>
\n<div>✅ Imaginative &amp; Cooperative Play</div>
\n<div>Lookout tower with a plastic gable roof and a working cupola bell for imaginative play.</div>
\n<div>Adventure tower with a shaded canopy provides a cool spot for kids.</div>
\n<div>6-foot tunnel that connects the two towers, promoting cooperative play.</div>
\n<div>Two telescopes for pretending and exploring.</div>
\n<div>✅ Activity Center &amp; Play Stations</div>
\n<div>Activity center with bag toss and a basketball hoop with a chalk backboard.</div>
\n<div>Interactive play station with two basins for water and sand play.</div>
\n<div>Shaded sandbox under the adventure tower, perfect for digging and building.</div>
\n<div>✅ Climbing &amp; Exploration</div>
\n<div>Rock wall, vertical rock wall, and rung ladder with safety handles to build climbing skills and confidence.</div>
\n<div>✅ Premium Construction &amp; Safety Features</div>
\n<div>Crafted from premium wood for durability and strength.</div>
\n<div>Child-friendly, water-based stain to ensure a safe and eco-friendly finish.</div>
\n<div>Designed to hold up to 17 children, with a maximum weight of 110 lbs per child.</div>
\n</div>",,,taxable,,1,100,,0,0,,,,,1,,,3049.03,"Outdoor Spaces",,,"https://alidouro.com/wp-content/uploads/2025/03/a.png, https://alidouro.com/wp-content/uploads/2025/03/aa-1.png, https://alidouro.com/wp-content/uploads/2025/03/aaa.png",,,,,,,,,0,
16123,simple,Ps9200123,,"Gorilla Playsets Treasure Trove II Treehouse Wooden Swing Set",1,0,visible,,"<div>
\n<div>The Gorilla Playsets Treasure Trove II Treehouse Wooden Swing Set offers an action-packed adventure in your own backyard. Designed for kids aged 3 to 11 years, this playset features an impressive combination of slides, climbing walls, and fun play areas to keep children entertained for hours. Constructed from premium cedar, this swing set is pre-cut, pre-sanded, and pre-stained to make assembly easy and ensure long-lasting quality.</div>
\n<div>Key Features:</div>
\n<div>✅ Premium Cedar Construction</div>
\n<div>Crafted from premium cedar wood, which naturally resists rot, decay, and insect damage.</div>
\n<div>Finished with a beautiful amber stain for durability and aesthetic appeal.</div>
\n<div>Tongue and groove wood roof to provide weather protection and shade for the play deck.</div>
\n<div>✅ Play Areas &amp; Features for Maximum Fun</div>
\n<div>3 slides: Alpine Wave Slide, 7 ft. Turbo Tube Slide, and a Commercial Grade Super Scoop Slide for endless sliding fun.</div>
\n<div>Clatter Bridge &amp; Tower: Provides a unique way to cross between areas while adding more adventure.</div>
\n<div>Rock Wall with Climbing Rope: Encourages climbing and physical exercise.</div>
\n<div>Tandem Swing, 2 Belt Swings, and Trapeze Bar: Plenty of swinging options for all.</div>
\n<div>Deluxe Rope Ladder and Safe Entry Ladder: Offers multiple ways to enter and exit the playset.</div>
\n<div>Built-in picnic table and sandbox area with corner seats under the tower.</div>
\n<div>Interactive play panels: Tic-tac-toe panel, steering wheel, and telescope for imaginative play.</div>
\n<div>✅ Spacious Play Decks</div>
\n<div>Upper-level treehouse with working shutters.</div>
\n<div>Two play deck heights: 5 ft. and 7 ft. to ensure ample space for kids to play under the deck.</div>
\n<div>✅ Easy Assembly &amp; Durability</div>
\n<div>All lumber is pre-cut, pre-sanded, and pre-drilled at the factory for quick assembly.</div>
\n<div>Step-by-step assembly manual and all necessary hardware included.</div>
\n<div>Average assembly time: 16-18 hours.</div>
\n<div>✅ Safety Features</div>
\n<div>Soft rubber grippy plastic coating on swing chains to prevent pinches and keep the chains cooler on hot days.</div>
\n<div>Total weight capacity of 800 lbs.</div>
\n</div>",,,taxable,,1,100,,0,0,,,,,1,,,3995.80,"Outdoor Spaces",,,"https://alidouro.com/wp-content/uploads/2025/03/Untitled-design-21.png, https://alidouro.com/wp-content/uploads/2025/03/ddd-1.png, https://alidouro.com/wp-content/uploads/2025/03/dddd.png, https://alidouro.com/wp-content/uploads/2025/03/dddddd-1.png, https://alidouro.com/wp-content/uploads/2025/03/dddddddddddddd-1.png",,,,,,,,,0,
16130,simple,Ys288124,,"Gorilla Playsets Pioneer Peak Treehouse Wooden Swing Set with Tire Swing, and Clatter Bridge and Tower",1,0,visible,,"<div>
\n<div>The Gorilla Playsets Pioneer Peak Treehouse Cedar Swing Set brings excitement and adventure to your backyard with its combination of fun features, including a Tire Swing, Clatter Bridge and Tower, and Deluxe Climbing Ramp. Designed for children aged 3 to 11 years, this playset is constructed from premium cedar wood, ensuring durability and long-lasting enjoyment. The set includes interactive play elements such as a Tic-Tac-Toe panel, a spacious play deck, and the one-of-a-kind 360-degree Turbo Tire Swing. It’s perfect for energetic kids looking to explore and have fun!</div>
\n<div>Key Features:</div>
\n<div>✅ Premium Cedar Construction</div>
\n<div>Tongue and groove wood roof to protect the playset from weather and provide shade.</div>
\n<div>Cedar wood naturally resists rot, decay, and insect damage for long-term use.</div>
\n<div>Pre-cut, pre-sanded, and pre-stained wood for easy assembly and a clean, polished look.</div>
\n<div>✅ Engaging Play Areas</div>
\n<div>Clatter Bridge and Tower: Adds 9 square feet of play space and a Clatter Bridge Net for safety.</div>
\n<div>Tic-Tac-Toe Panel: Encourages social interaction and cooperative play.</div>
\n<div>360-degree Turbo Tire Swing: Provides exciting twisting and spinning fun while preventing water or debris from collecting inside the tire.</div>
\n<div>Deluxe Climbing Ramp: Helps children build strength and coordination while climbing.</div>
\n<div>✅ Multiple Swing Options</div>
\n<div>Belt Swings and Trapeze Bar offer a variety of swinging activities.</div>
\n<div>Swing stations accommodate any standard-sized swing components, allowing for customizable configurations.</div>
\n<div>Soft rubber grippy plastic coating on swing chains to prevent pinches and keep chains cool in the sun.</div>
\n<div>✅ Spacious and Safe Design</div>
\n<div>Play deck height: 5 feet, providing ample room for children to play under the deck.</div>
\n<div>Weight Capacity: Supports up to 800 lbs total weight.</div>
\n<div>UV-protected swing chains for added safety on hot days.</div>
\n<div>✅ Easy Assembly</div>
\n<div>Pre-drilled lumber for easy assembly with step-by-step instructions.</div>
\n<div>Average assembly time: 12-16 hours.</div>
\n<div>All necessary hardware included for quick setup.</div>
\n</div>",,,taxable,,1,100,,0,0,,,,,1,,,3989.30,"Outdoor Spaces",,,"https://alidouro.com/wp-content/uploads/2025/03/Untitled-design-9.png, https://alidouro.com/wp-content/uploads/2025/03/fffff.png, https://alidouro.com/wp-content/uploads/2025/03/fff-1.png, https://alidouro.com/wp-content/uploads/2025/03/d-1.png",,,,,,,,,0,
16135,simple,SA88891,,"Gorilla Playsets Mountaineer Treehouse Wooden Swing Set with Tube Slide, Rope Ladder, and Sandbox",1,0,visible,,"<div>
\n<div>The Gorilla Playsets Mountaineer Treehouse Cedar Swing Set offers a variety of exciting play activities that kids will love, including the Extreme Tube Slide, Rope Ladder, and Sandbox. Made from premium cedar wood, this swing set is designed to withstand the elements and provide years of outdoor fun. The playset includes two slides, a rock wall, and multiple swing stations to accommodate several children at once. The set also features a spacious treehouse with a working shutter, ensuring endless hours of imaginative play.</div>
\n<div>Key Features:</div>
\n<div>✅ Premium Cedar Construction</div>
\n<div>Tongue and groove wood roof protects from weather and provides shade.</div>
\n<div>Cedar wood naturally resists rot, decay, and insect damage, ensuring long-lasting quality.</div>
\n<div>Pre-cut, pre-sanded, and pre-stained materials for easy assembly.</div>
\n<div>✅ Interactive Play Features</div>
\n<div>Extreme Tube Slide and Alpine Wave Slide offer thrilling rides.</div>
\n<div>Rock Wall with Climbing Rope and Deluxe Rope Ladder to challenge little climbers.</div>
